datetime,temp,atemp,humidity,windspeed,season=Inverno,season=Primavera,weather=Neblina,weather=Neve/Chuvoso,count
2011-08-10 07:00:00,0.6938775510204082,0.711824588880188,0.58,0.10532502644880687,0.0,0.0,0.0,0.0,0.3114754098360656
2011-08-10 08:00:00,0.7346938775510204,0.7288287280456427,0.51,0.22804749030210414,0.0,0.0,0.0,0.0,0.4077868852459016
2011-08-10 09:00:00,0.7551020408163265,0.7457209978744828,0.48,0.2631950158692841,0.0,0.0,0.0,0.0,0.1834016393442623
2011-08-10 10:00:00,0.7959183673469387,0.7966215460342321,0.43,0.2631950158692841,0.0,0.0,0.0,0.0,0.11475409836065574
2011-08-10 11:00:00,0.7959183673469387,0.7796174068687772,0.41,0.4562125308569414,0.0,0.0,0.0,0.0,0.15163934426229508
2011-08-10 12:00:00,0.8163265306122448,0.7966215460342321,0.38,0.35088750440813454,0.0,0.0,0.0,0.0,0.24487704918032788
2011-08-10 13:00:00,0.8163265306122448,0.7966215460342321,0.38,0.33337251675091106,0.0,0.0,0.0,0.0,0.19467213114754098
2011-08-10 14:00:00,0.836734693877551,0.7966215460342321,0.34,0.38603502997531447,0.0,0.0,0.0,0.0,0.18135245901639344
2011-08-10 15:00:00,0.8571428571428571,0.8135138158630719,0.3,0.38603502997531447,0.0,0.0,0.0,0.0,0.19774590163934427
2011-08-10 16:00:00,0.8571428571428571,0.8135138158630719,0.26,0.35088750440813454,0.0,0.0,0.0,0.0,0.28790983606557374
2011-08-10 17:00:00,0.836734693877551,0.7796174068687772,0.26,0.35088750440813454,0.0,0.0,0.0,0.0,0.5973360655737705
2011-08-10 18:00:00,0.8163265306122448,0.7796174068687772,0.28,0.35088750440813454,0.0,0.0,0.0,0.0,0.5717213114754098
2011-08-10 19:00:00,0.7959183673469387,0.7627251370399374,0.26,0.2982249911837311,0.0,0.0,0.0,0.0,0.42213114754098363
2011-08-10 20:00:00,0.7551020408163265,0.7288287280456427,0.31,0.15786998942047728,0.0,0.0,0.0,0.0,0.31864754098360654
2011-08-10 21:00:00,0.7551020408163265,0.7288287280456427,0.33,0.12284001410603033,0.0,0.0,0.0,0.0,0.21311475409836064
2011-08-10 22:00:00,0.7346938775510204,0.711824588880188,0.37,0.0,0.0,0.0,0.0,0.0,0.1413934426229508
2011-08-10 23:00:00,0.7346938775510204,0.711824588880188,0.37,0.10532502644880687,0.0,0.0,0.0,0.0,0.1096311475409836
2011-08-11 00:00:00,0.6938775510204082,0.694932319051348,0.45,0.12284001410603033,0.0,0.0,0.0,0.0,0.04610655737704918
2011-08-11 01:00:00,0.6938775510204082,0.694932319051348,0.45,0.15786998942047728,0.0,0.0,0.0,0.0,0.025614754098360656
2011-08-11 02:00:00,0.6530612244897959,0.6779281798858932,0.54,0.15786998942047728,0.0,0.0,0.0,0.0,0.010245901639344262
2011-08-11 03:00:00,0.6326530612244897,0.6779281798858932,0.57,0.15786998942047728,0.0,0.0,0.0,0.0,0.00819672131147541
2011-08-11 04:00:00,0.6326530612244897,0.6779281798858932,0.57,0.19301751498765723,0.0,0.0,0.0,0.0,0.004098360655737705
2011-08-11 05:00:00,0.6326530612244897,0.6779281798858932,0.61,0.22804749030210414,0.0,0.0,0.0,0.0,0.02459016393442623
2011-08-11 06:00:00,0.6122448979591837,0.6610359100570533,0.65,0.19301751498765723,0.0,0.0,0.0,0.0,0.10758196721311475
2011-08-11 07:00:00,0.6530612244897959,0.6779281798858932,0.54,0.15786998942047728,0.0,0.0,0.0,0.0,0.3135245901639344
2011-08-11 08:00:00,0.6938775510204082,0.694932319051348,0.45,0.19301751498765723,0.0,0.0,0.0,0.0,0.3985655737704918
2011-08-11 09:00:00,0.7142857142857143,0.711824588880188,0.39,0.2631950158692841,0.0,0.0,0.0,0.0,0.20081967213114754
2011-08-11 10:00:00,0.7346938775510204,0.711824588880188,0.37,0.2982249911837311,0.0,0.0,0.0,0.0,0.13422131147540983
2011-08-11 11:00:00,0.7551020408163265,0.7288287280456427,0.35,0.2982249911837311,0.0,0.0,0.0,0.0,0.19057377049180327
2011-08-11 12:00:00,0.7755102040816326,0.7457209978744828,0.31,0.2982249911837311,0.0,0.0,0.0,0.0,0.2182377049180328
2011-08-11 13:00:00,0.7551020408163265,0.7288287280456427,0.31,0.2631950158692841,0.0,0.0,0.0,0.0,0.22131147540983606
2011-08-11 14:00:00,0.7959183673469387,0.7627251370399374,0.29,0.0,0.0,0.0,0.0,0.0,0.1444672131147541
2011-08-11 15:00:00,0.7959183673469387,0.7627251370399374,0.29,0.35088750440813454,0.0,0.0,0.0,0.0,0.18135245901639344
2011-08-11 16:00:00,0.7959183673469387,0.7627251370399374,0.27,0.22804749030210414,0.0,0.0,0.0,0.0,0.3043032786885246
2011-08-11 17:00:00,0.7959183673469387,0.7627251370399374,0.29,0.2982249911837311,0.0,0.0,0.0,0.0,0.5952868852459017
2011-08-11 18:00:00,0.7755102040816326,0.7457209978744828,0.29,0.10532502644880687,0.0,0.0,0.0,0.0,0.5840163934426229
2011-08-11 19:00:00,0.7346938775510204,0.711824588880188,0.35,0.22804749030210414,0.0,0.0,0.0,0.0,0.3790983606557377
2011-08-11 20:00:00,0.7142857142857143,0.711824588880188,0.37,0.15786998942047728,0.0,0.0,0.0,0.0,0.29405737704918034
2011-08-11 21:00:00,0.6938775510204082,0.711824588880188,0.48,0.10532502644880687,0.0,0.0,0.0,0.0,0.21004098360655737
2011-08-11 22:00:00,0.6938775510204082,0.711824588880188,0.48,0.0,0.0,0.0,0.0,0.0,0.1598360655737705
2011-08-11 23:00:00,0.6530612244897959,0.6779281798858932,0.5,0.19301751498765723,0.0,0.0,0.0,0.0,0.1290983606557377
2011-08-12 00:00:00,0.6326530612244897,0.6779281798858932,0.53,0.19301751498765723,0.0,0.0,0.0,0.0,0.06557377049180328
2011-08-12 01:00:00,0.6326530612244897,0.6779281798858932,0.53,0.15786998942047728,0.0,0.0,0.0,0.0,0.022540983606557378
2011-08-12 02:00:00,0.6122448979591837,0.6779281798858932,0.57,0.22804749030210414,0.0,0.0,0.0,0.0,0.014344262295081968
2011-08-12 03:00:00,0.6122448979591837,0.6779281798858932,0.53,0.19301751498765723,0.0,0.0,0.0,0.0,0.00819672131147541
2011-08-12 04:00:00,0.6122448979591837,0.6779281798858932,0.53,0.15786998942047728,0.0,0.0,0.0,0.0,0.004098360655737705
2011-08-12 05:00:00,0.5918367346938775,0.6779281798858932,0.56,0.15786998942047728,0.0,0.0,0.0,0.0,0.025614754098360656
2011-08-12 06:00:00,0.6122448979591837,0.6779281798858932,0.5,0.15786998942047728,0.0,0.0,0.0,0.0,0.07684426229508197
2011-08-12 07:00:00,0.6326530612244897,0.6779281798858932,0.44,0.19301751498765723,0.0,0.0,0.0,0.0,0.2694672131147541
2011-08-12 08:00:00,0.673469387755102,0.694932319051348,0.39,0.2631950158692841,0.0,0.0,0.0,0.0,0.4354508196721312
2011-08-12 09:00:00,0.7142857142857143,0.711824588880188,0.34,0.15786998942047728,0.0,0.0,0.0,0.0,0.20901639344262296
2011-08-12 10:00:00,0.7346938775510204,0.711824588880188,0.33,0.12284001410603033,0.0,0.0,0.0,0.0,0.13217213114754098
2011-08-12 11:00:00,0.7551020408163265,0.7288287280456427,0.29,0.0,0.0,0.0,0.0,0.0,0.15881147540983606
2011-08-12 12:00:00,0.7959183673469387,0.7627251370399374,0.27,0.0,0.0,0.0,0.0,0.0,0.22643442622950818
2011-08-12 13:00:00,0.7755102040816326,0.7457209978744828,0.29,0.10532502644880687,0.0,0.0,0.0,0.0,0.2581967213114754
2011-08-12 14:00:00,0.7959183673469387,0.7627251370399374,0.29,0.22804749030210414,0.0,0.0,0.0,0.0,0.18954918032786885
2011-08-12 15:00:00,0.7959183673469387,0.7627251370399374,0.29,0.19301751498765723,0.0,0.0,0.0,0.0,0.2540983606557377
2011-08-12 16:00:00,0.8163265306122448,0.7796174068687772,0.28,0.0,0.0,0.0,0.0,0.0,0.3411885245901639
2011-08-12 17:00:00,0.8163265306122448,0.7796174068687772,0.26,0.0,0.0,0.0,0.0,0.0,0.5276639344262295
2011-08-12 18:00:00,0.7551020408163265,0.7457209978744828,0.4,0.35088750440813454,0.0,0.0,0.0,0.0,0.47540983606557374
2011-08-12 19:00:00,0.7346938775510204,0.7288287280456427,0.42,0.2631950158692841,0.0,0.0,0.0,0.0,0.39344262295081966
2011-08-12 20:00:00,0.7142857142857143,0.711824588880188,0.42,0.2631950158692841,0.0,0.0,0.0,0.0,0.2930327868852459
2011-08-12 21:00:00,0.6938775510204082,0.711824588880188,0.48,0.15786998942047728,0.0,0.0,0.0,0.0,0.2305327868852459
2011-08-12 22:00:00,0.673469387755102,0.694932319051348,0.51,0.0,0.0,0.0,0.0,0.0,0.23565573770491804
2011-08-12 23:00:00,0.673469387755102,0.694932319051348,0.51,0.0,0.0,0.0,0.0,0.0,0.15368852459016394
2011-08-13 00:00:00,0.673469387755102,0.694932319051348,0.51,0.12284001410603033,0.0,0.0,0.0,0.0,0.08504098360655737
2011-08-13 01:00:00,0.673469387755102,0.694932319051348,0.57,0.10532502644880687,0.0,0.0,1.0,0.0,0.0778688524590164
2011-08-13 02:00:00,0.673469387755102,0.694932319051348,0.57,0.0,0.0,0.0,0.0,0.0,0.07479508196721311
2011-08-13 03:00:00,0.6530612244897959,0.6779281798858932,0.65,0.15786998942047728,0.0,0.0,0.0,0.0,0.02663934426229508
2011-08-13 04:00:00,0.6326530612244897,0.6610359100570533,0.73,0.15786998942047728,0.0,0.0,1.0,0.0,0.009221311475409836
2011-08-13 05:00:00,0.6326530612244897,0.6610359100570533,0.73,0.12284001410603033,0.0,0.0,0.0,0.0,0.017418032786885244
2011-08-13 06:00:00,0.6326530612244897,0.6610359100570533,0.73,0.10532502644880687,0.0,0.0,0.0,0.0,0.02151639344262295
2011-08-13 07:00:00,0.6530612244897959,0.6779281798858932,0.74,0.22804749030210414,0.0,0.0,1.0,0.0,0.04405737704918033
2011-08-13 08:00:00,0.6938775510204082,0.711824588880188,0.65,0.19301751498765723,0.0,0.0,1.0,0.0,0.11987704918032786
2011-08-13 09:00:00,0.6938775510204082,0.7288287280456427,0.74,0.19301751498765723,0.0,0.0,1.0,0.0,0.21209016393442623
2011-08-13 10:00:00,0.7142857142857143,0.7627251370399374,0.74,0.2631950158692841,0.0,0.0,1.0,0.0,0.26536885245901637
2011-08-13 11:00:00,0.7346938775510204,0.7627251370399374,0.7,0.22804749030210414,0.0,0.0,1.0,0.0,0.3206967213114754
2011-08-13 12:00:00,0.6530612244897959,0.6440317708915986,0.89,0.19301751498765723,0.0,0.0,1.0,0.0,0.430327868852459
2011-08-13 13:00:00,0.7346938775510204,0.7796174068687772,0.74,0.38603502997531447,0.0,0.0,1.0,0.0,0.1557377049180328
2011-08-13 14:00:00,0.7346938775510204,0.7627251370399374,0.7,0.2982249911837311,0.0,0.0,0.0,0.0,0.26434426229508196
2011-08-13 15:00:00,0.673469387755102,0.694932319051348,0.79,0.42106500528976143,0.0,0.0,0.0,1.0,0.36577868852459017
2011-08-13 16:00:00,0.6938775510204082,0.7288287280456427,0.74,0.33337251675091106,0.0,0.0,1.0,0.0,0.28688524590163933
2011-08-13 17:00:00,0.7142857142857143,0.7627251370399374,0.74,0.2982249911837311,0.0,0.0,1.0,0.0,0.27459016393442626
2011-08-13 18:00:00,0.6938775510204082,0.7288287280456427,0.74,0.2631950158692841,0.0,0.0,0.0,0.0,0.29815573770491804
2011-08-13 19:00:00,0.673469387755102,0.694932319051348,0.79,0.33337251675091106,0.0,0.0,1.0,0.0,0.24180327868852458
2011-08-13 20:00:00,0.673469387755102,0.694932319051348,0.83,0.2631950158692841,0.0,0.0,1.0,0.0,0.1864754098360656
2011-08-13 21:00:00,0.673469387755102,0.694932319051348,0.83,0.4562125308569414,0.0,0.0,1.0,0.0,0.17008196721311475
2011-08-13 22:00:00,0.673469387755102,0.694932319051348,0.83,0.4562125308569414,0.0,0.0,1.0,0.0,0.1567622950819672
2011-08-13 23:00:00,0.6530612244897959,0.6610359100570533,0.83,0.38603502997531447,0.0,0.0,1.0,0.0,0.12192622950819672
2011-08-14 00:00:00,0.6530612244897959,0.6610359100570533,0.83,0.35088750440813454,0.0,0.0,0.0,1.0,0.09118852459016394
2011-08-14 01:00:00,0.6326530612244897,0.6271395010627586,0.89,0.2631950158692841,0.0,0.0,0.0,1.0,0.07377049180327869
2011-08-14 02:00:00,0.6326530612244897,0.6271395010627586,0.89,0.2631950158692841,0.0,0.0,0.0,1.0,0.0625
2011-08-14 03:00:00,0.6326530612244897,0.6101353618973039,0.94,0.2982249911837311,0.0,0.0,1.0,0.0,0.02663934426229508
2011-08-14 04:00:00,0.6326530612244897,0.6101353618973039,0.94,0.22804749030210414,0.0,0.0,0.0,1.0,0.0020491803278688526
2011-08-14 05:00:00,0.6326530612244897,0.6101353618973039,0.94,0.19301751498765723,0.0,0.0,1.0,0.0,0.009221311475409836
2011-08-14 06:00:00,0.6326530612244897,0.6101353618973039,0.94,0.12284001410603033,0.0,0.0,1.0,0.0,0.005122950819672131
2011-08-14 07:00:00,0.6530612244897959,0.6440317708915986,0.89,0.22804749030210414,0.0,0.0,1.0,0.0,0.0235655737704918
2011-08-14 08:00:00,0.6530612244897959,0.6440317708915986,0.89,0.33337251675091106,0.0,0.0,1.0,0.0,0.040983606557377046
2011-08-14 09:00:00,0.6530612244897959,0.6440317708915986,0.89,0.33337251675091106,0.0,0.0,0.0,1.0,0.10450819672131148
2011-08-14 10:00:00,0.6938775510204082,0.7288287280456427,0.79,0.2631950158692841,0.0,0.0,0.0,0.0,0.1864754098360656
2011-08-14 11:00:00,0.6938775510204082,0.7288287280456427,0.79,0.22804749030210414,0.0,0.0,0.0,0.0,0.20184426229508196
2011-08-14 12:00:00,0.6938775510204082,0.7288287280456427,0.79,0.2631950158692841,0.0,0.0,1.0,0.0,0.28688524590163933
2011-08-14 13:00:00,0.7142857142857143,0.7627251370399374,0.74,0.2982249911837311,0.0,0.0,0.0,0.0,0.38524590163934425
2011-08-14 14:00:00,0.7346938775510204,0.7627251370399374,0.7,0.22804749030210414,0.0,0.0,0.0,0.0,0.3780737704918033
2011-08-14 15:00:00,0.7346938775510204,0.7627251370399374,0.66,0.22804749030210414,0.0,0.0,0.0,0.0,0.33811475409836067
2011-08-14 16:00:00,0.7346938775510204,0.7627251370399374,0.66,0.19301751498765723,0.0,0.0,0.0,0.0,0.29815573770491804
2011-08-14 17:00:00,0.7551020408163265,0.7796174068687772,0.62,0.15786998942047728,0.0,0.0,0.0,0.0,0.3360655737704918
2011-08-14 18:00:00,0.7346938775510204,0.7627251370399374,0.66,0.19301751498765723,0.0,0.0,0.0,0.0,0.35450819672131145
2011-08-14 19:00:00,0.7142857142857143,0.7627251370399374,0.74,0.2631950158692841,0.0,0.0,0.0,0.0,0.26434426229508196
2011-08-14 20:00:00,0.6938775510204082,0.7288287280456427,0.84,0.19301751498765723,0.0,0.0,0.0,0.0,0.19672131147540983
2011-08-14 23:00:00,0.5918367346938775,0.6101353618973039,0.83,0.0,0.0,0.0,0.0,1.0,0.02663934426229508
2011-08-15 00:00:00,0.5918367346938775,0.5932430920684639,0.88,0.10532502644880687,0.0,0.0,0.0,1.0,0.02459016393442623
2011-08-15 01:00:00,0.5918367346938775,0.5932430920684639,0.88,0.15786998942047728,0.0,0.0,1.0,0.0,0.009221311475409836
2011-08-15 02:00:00,0.5918367346938775,0.6101353618973039,0.83,0.0,0.0,0.0,1.0,0.0,0.0020491803278688526
2011-08-15 03:00:00,0.5918367346938775,0.6101353618973039,0.83,0.22804749030210414,0.0,0.0,0.0,0.0,0.006147540983606557
2011-08-15 04:00:00,0.5918367346938775,0.6101353618973039,0.83,0.15786998942047728,0.0,0.0,0.0,0.0,0.004098360655737705
2011-08-15 05:00:00,0.5918367346938775,0.5932430920684639,0.88,0.22804749030210414,0.0,0.0,1.0,0.0,0.01639344262295082
2011-08-15 06:00:00,0.5918367346938775,0.5932430920684639,0.88,0.2982249911837311,0.0,0.0,0.0,0.0,0.09118852459016394
2011-08-15 07:00:00,0.5918367346938775,0.5932430920684639,0.88,0.2982249911837311,0.0,0.0,0.0,0.0,0.26331967213114754
2011-08-15 08:00:00,0.6326530612244897,0.6440317708915986,0.78,0.38603502997531447,0.0,0.0,0.0,0.0,0.36270491803278687
2011-08-15 09:00:00,0.6326530612244897,0.6440317708915986,0.78,0.38603502997531447,0.0,0.0,0.0,0.0,0.22643442622950818
2011-08-15 10:00:00,0.673469387755102,0.694932319051348,0.69,0.33337251675091106,0.0,0.0,0.0,0.0,0.14344262295081966
2011-08-15 11:00:00,0.7142857142857143,0.7457209978744828,0.62,0.2982249911837311,0.0,0.0,1.0,0.0,0.1557377049180328
2011-08-15 12:00:00,0.7346938775510204,0.7457209978744828,0.58,0.33337251675091106,0.0,0.0,0.0,0.0,0.18135245901639344
2011-08-15 13:00:00,0.7755102040816326,0.7796174068687772,0.52,0.33337251675091106,0.0,0.0,0.0,0.0,0.19672131147540983
2011-08-15 14:00:00,0.7346938775510204,0.7457209978744828,0.55,0.10532502644880687,0.0,0.0,0.0,0.0,0.15368852459016394
2011-08-15 15:00:00,0.7346938775510204,0.7457209978744828,0.55,0.35088750440813454,0.0,0.0,0.0,1.0,0.18545081967213115
2011-08-15 16:00:00,0.7346938775510204,0.7457209978744828,0.55,0.38603502997531447,0.0,0.0,0.0,0.0,0.2889344262295082
2011-08-15 17:00:00,0.7346938775510204,0.7288287280456427,0.51,0.33337251675091106,0.0,0.0,0.0,0.0,0.5420081967213115
2011-08-15 18:00:00,0.6938775510204082,0.711824588880188,0.65,0.22804749030210414,0.0,0.0,0.0,0.0,0.49385245901639346
2011-08-15 19:00:00,0.6938775510204082,0.711824588880188,0.65,0.0,0.0,0.0,0.0,0.0,0.4057377049180328
2011-08-15 20:00:00,0.6530612244897959,0.6779281798858932,0.74,0.15786998942047728,0.0,0.0,0.0,0.0,0.29098360655737704
2011-08-15 21:00:00,0.6530612244897959,0.6779281798858932,0.65,0.22804749030210414,0.0,0.0,0.0,0.0,0.1875
2011-08-15 22:00:00,0.6530612244897959,0.6779281798858932,0.69,0.2982249911837311,0.0,0.0,0.0,0.0,0.09938524590163934
2011-08-15 23:00:00,0.6326530612244897,0.6610359100570533,0.69,0.2631950158692841,0.0,0.0,0.0,0.0,0.08913934426229508
2011-08-16 00:00:00,0.6326530612244897,0.6610359100570533,0.69,0.12284001410603033,0.0,0.0,0.0,0.0,0.030737704918032786
2011-08-16 01:00:00,0.6326530612244897,0.6610359100570533,0.69,0.19301751498765723,0.0,0.0,0.0,0.0,0.015368852459016393
2011-08-16 02:00:00,0.6122448979591837,0.6440317708915986,0.73,0.2631950158692841,0.0,0.0,0.0,0.0,0.0030737704918032786
2011-08-16 03:00:00,0.6122448979591837,0.6440317708915986,0.73,0.2631950158692841,0.0,0.0,0.0,0.0,0.005122950819672131
2011-08-16 04:00:00,0.6326530612244897,0.6610359100570533,0.69,0.35088750440813454,0.0,0.0,0.0,0.0,0.004098360655737705
2011-08-16 05:00:00,0.6122448979591837,0.6440317708915986,0.73,0.33337251675091106,0.0,0.0,0.0,0.0,0.02971311475409836
2011-08-16 06:00:00,0.6122448979591837,0.6440317708915986,0.73,0.38603502997531447,0.0,0.0,0.0,0.0,0.12090163934426229
2011-08-16 07:00:00,0.6326530612244897,0.6610359100570533,0.69,0.2982249911837311,0.0,0.0,0.0,0.0,0.35348360655737704
2011-08-16 08:00:00,0.6938775510204082,0.711824588880188,0.58,0.5263900317385682,0.0,0.0,0.0,0.0,0.45081967213114754
2011-08-16 09:00:00,0.673469387755102,0.694932319051348,0.61,0.33337251675091106,0.0,0.0,0.0,0.0,0.20184426229508196
2011-08-16 10:00:00,0.6938775510204082,0.711824588880188,0.58,0.4562125308569414,0.0,0.0,0.0,0.0,0.11270491803278689
2011-08-16 11:00:00,0.7346938775510204,0.7288287280456427,0.51,0.2631950158692841,0.0,0.0,0.0,0.0,0.1526639344262295
2011-08-16 12:00:00,0.7551020408163265,0.7457209978744828,0.48,0.38603502997531447,0.0,0.0,0.0,0.0,0.16495901639344263
2011-08-16 13:00:00,0.7551020408163265,0.7457209978744828,0.48,0.35088750440813454,0.0,0.0,0.0,0.0,0.19569672131147542
2011-08-16 14:00:00,0.7551020408163265,0.7457209978744828,0.45,0.4912425061713883,0.0,0.0,0.0,0.0,0.18545081967213115
2011-08-16 15:00:00,0.7959183673469387,0.7796174068687772,0.41,0.35088750440813454,0.0,0.0,0.0,0.0,0.16188524590163936
2011-08-16 16:00:00,0.7959183673469387,0.7796174068687772,0.41,0.2631950158692841,0.0,0.0,0.0,0.0,0.3094262295081967
2011-08-16 17:00:00,0.7551020408163265,0.7457209978744828,0.45,0.38603502997531447,0.0,0.0,0.0,0.0,0.6137295081967213
2011-08-16 18:00:00,0.7551020408163265,0.7457209978744828,0.45,0.2631950158692841,0.0,0.0,0.0,0.0,0.5829918032786885
2011-08-16 19:00:00,0.7346938775510204,0.7288287280456427,0.48,0.22804749030210414,0.0,0.0,0.0,0.0,0.38422131147540983
2011-08-16 20:00:00,0.7346938775510204,0.7288287280456427,0.51,0.0,0.0,0.0,0.0,0.0,0.2858606557377049
2011-08-16 21:00:00,0.7142857142857143,0.7288287280456427,0.54,0.0,0.0,0.0,0.0,0.0,0.2192622950819672
2011-08-16 22:00:00,0.6938775510204082,0.711824588880188,0.61,0.0,0.0,0.0,0.0,0.0,0.15471311475409835
2011-08-16 23:00:00,0.6530612244897959,0.6779281798858932,0.65,0.15786998942047728,0.0,0.0,0.0,0.0,0.0778688524590164
2011-08-17 00:00:00,0.6530612244897959,0.6779281798858932,0.69,0.10532502644880687,0.0,0.0,0.0,0.0,0.0235655737704918
2011-08-17 01:00:00,0.6326530612244897,0.6610359100570533,0.73,0.19301751498765723,0.0,0.0,0.0,0.0,0.01331967213114754
2011-08-17 02:00:00,0.6530612244897959,0.6779281798858932,0.69,0.0,0.0,0.0,0.0,0.0,0.005122950819672131
2011-08-17 03:00:00,0.6326530612244897,0.6440317708915986,0.78,0.0,0.0,0.0,0.0,0.0,0.004098360655737705
2011-08-17 04:00:00,0.6326530612244897,0.6610359100570533,0.73,0.0,0.0,0.0,0.0,0.0,0.004098360655737705
2011-08-17 05:00:00,0.6326530612244897,0.6610359100570533,0.73,0.0,0.0,0.0,0.0,0.0,0.027663934426229508
2011-08-17 06:00:00,0.6122448979591837,0.6440317708915986,0.78,0.0,0.0,0.0,0.0,0.0,0.10655737704918032
2011-08-17 07:00:00,0.6530612244897959,0.6779281798858932,0.65,0.10532502644880687,0.0,0.0,0.0,0.0,0.3145491803278688
2011-08-17 08:00:00,0.6938775510204082,0.711824588880188,0.54,0.19301751498765723,0.0,0.0,0.0,0.0,0.4979508196721312
2011-08-17 09:00:00,0.7346938775510204,0.7288287280456427,0.48,0.10532502644880687,0.0,0.0,0.0,0.0,0.21311475409836064
2011-08-17 10:00:00,0.7551020408163265,0.7457209978744828,0.43,0.10532502644880687,0.0,0.0,0.0,0.0,0.11987704918032786
2011-08-17 11:00:00,0.7755102040816326,0.7627251370399374,0.43,0.12284001410603033,0.0,0.0,0.0,0.0,0.13012295081967212
2011-08-17 12:00:00,0.7959183673469387,0.7966215460342321,0.43,0.33337251675091106,0.0,0.0,0.0,0.0,0.19262295081967212
2011-08-17 13:00:00,0.7959183673469387,0.7796174068687772,0.41,0.22804749030210414,0.0,0.0,0.0,0.0,0.17930327868852458
2011-08-17 14:00:00,0.8163265306122448,0.7966215460342321,0.36,0.19301751498765723,0.0,0.0,0.0,0.0,0.19569672131147542
2011-08-17 15:00:00,0.7959183673469387,0.7966215460342321,0.43,0.15786998942047728,0.0,0.0,0.0,0.0,0.16188524590163936
2011-08-17 16:00:00,0.8163265306122448,0.8135138158630719,0.43,0.2631950158692841,0.0,0.0,0.0,0.0,0.30635245901639346
2011-08-17 17:00:00,0.7959183673469387,0.8135138158630719,0.49,0.2631950158692841,0.0,0.0,0.0,0.0,0.5645491803278688
2011-08-17 18:00:00,0.7551020408163265,0.7627251370399374,0.55,0.2982249911837311,0.0,0.0,0.0,0.0,0.5686475409836066
2011-08-17 19:00:00,0.7551020408163265,0.7627251370399374,0.55,0.2631950158692841,0.0,0.0,0.0,0.0,0.35450819672131145
2011-08-17 20:00:00,0.7346938775510204,0.7457209978744828,0.58,0.2982249911837311,0.0,0.0,0.0,0.0,0.2858606557377049
2011-08-17 21:00:00,0.7142857142857143,0.7457209978744828,0.62,0.2631950158692841,0.0,0.0,0.0,0.0,0.2346311475409836
2011-08-17 22:00:00,0.6938775510204082,0.711824588880188,0.65,0.22804749030210414,0.0,0.0,0.0,0.0,0.17418032786885246
2011-08-17 23:00:00,0.6938775510204082,0.711824588880188,0.65,0.33337251675091106,0.0,0.0,0.0,0.0,0.10655737704918032
2011-08-18 00:00:00,0.673469387755102,0.694932319051348,0.65,0.15786998942047728,0.0,0.0,0.0,0.0,0.05635245901639344
2011-08-18 01:00:00,0.6530612244897959,0.6779281798858932,0.65,0.19301751498765723,0.0,0.0,1.0,0.0,0.0235655737704918
2011-08-18 02:00:00,0.6530612244897959,0.6779281798858932,0.65,0.2631950158692841,0.0,0.0,0.0,0.0,0.005122950819672131
2011-08-18 03:00:00,0.6530612244897959,0.6779281798858932,0.69,0.33337251675091106,0.0,0.0,0.0,0.0,0.005122950819672131
2011-08-18 04:00:00,0.6326530612244897,0.6610359100570533,0.73,0.2631950158692841,0.0,0.0,0.0,0.0,0.00819672131147541
2011-08-18 05:00:00,0.6326530612244897,0.6440317708915986,0.78,0.33337251675091106,0.0,0.0,0.0,0.0,0.02663934426229508
2011-08-18 06:00:00,0.6326530612244897,0.6440317708915986,0.78,0.2982249911837311,0.0,0.0,1.0,0.0,0.10450819672131148
2011-08-18 07:00:00,0.6326530612244897,0.6440317708915986,0.78,0.35088750440813454,0.0,0.0,0.0,0.0,0.3145491803278688
2011-08-18 08:00:00,0.6530612244897959,0.6779281798858932,0.74,0.33337251675091106,0.0,0.0,0.0,0.0,0.4293032786885246
2011-08-18 09:00:00,0.7142857142857143,0.7457209978744828,0.66,0.2982249911837311,0.0,0.0,0.0,0.0,0.23258196721311475
2011-08-18 10:00:00,0.7346938775510204,0.7627251370399374,0.66,0.2982249911837311,0.0,0.0,0.0,0.0,0.13114754098360656
2011-08-18 11:00:00,0.7551020408163265,0.7796174068687772,0.58,0.2982249911837311,0.0,0.0,0.0,0.0,0.14344262295081966
2011-08-18 12:00:00,0.7959183673469387,0.8135138158630719,0.52,0.33337251675091106,0.0,0.0,0.0,0.0,0.1762295081967213
2011-08-18 13:00:00,0.7959183673469387,0.8135138158630719,0.52,0.42106500528976143,0.0,0.0,0.0,0.0,0.19057377049180327
2011-08-18 14:00:00,0.8163265306122448,0.8305179550285268,0.46,0.38603502997531447,0.0,0.0,0.0,0.0,0.18545081967213115
2011-08-18 15:00:00,0.7959183673469387,0.7966215460342321,0.46,0.42106500528976143,0.0,0.0,0.0,0.0,0.17725409836065573
2011-08-18 16:00:00,0.7959183673469387,0.7966215460342321,0.46,0.42106500528976143,0.0,0.0,0.0,0.0,0.25
2011-08-18 17:00:00,0.7959183673469387,0.7966215460342321,0.46,0.35088750440813454,0.0,0.0,0.0,1.0,0.4180327868852459
2011-08-18 18:00:00,0.7551020408163265,0.7627251370399374,0.55,0.2982249911837311,0.0,0.0,0.0,1.0,0.2797131147540984
2011-08-18 19:00:00,0.6530612244897959,0.6610359100570533,0.83,0.12284001410603033,0.0,0.0,0.0,0.0,0.14344262295081966
2011-08-18 20:00:00,0.6530612244897959,0.6610359100570533,0.83,0.12284001410603033,0.0,0.0,0.0,0.0,0.1680327868852459
