dteday,hr,weekday,temp,atemp,hum,windspeed,cnt,season=1,season=2,season=3,season=4,weathersit=1,weathersit=2,weathersit=3,weathersit=4,holiday=0,holiday=1,workingday=0,workingday=1,dlog_cnt
2011-06-07,0.782608695652174,0.3333333333333333,0.7755102040816326,0.697,0.46,0.333372516750911,0.5635245901639344,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.2992829841302609
2011-06-07,0.8260869565217391,0.3333333333333333,0.7551020408163265,0.6818,0.48,0.298224991183731,0.4334016393442623,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8433654919694826
2011-06-07,0.8695652173913043,0.3333333333333333,0.7346938775510204,0.6818,0.56,0.15786998942047725,0.35348360655737704,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5705448584676129
2011-06-07,0.9130434782608695,0.3333333333333333,0.7142857142857143,0.6818,0.7,0.15786998942047725,0.2223360655737705,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4031636111198851
2011-06-07,0.9565217391304348,0.3333333333333333,0.6938775510204082,0.6515,0.65,0.15786998942047725,0.1557377049180328,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.1801261662305189
2011-06-07,1.0,0.3333333333333333,0.6734693877551021,0.6364,0.79,0.12284001410603032,0.09118852459016394,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.238211377855057
2011-06-08,0.0,0.5,0.653061224489796,0.5909,0.89,0.15786998942047725,0.040983606557377046,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-2.598979106047848
2011-06-08,0.043478260869565216,0.5,0.653061224489796,0.6061,0.78,0.0,0.022540983606557378,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-3.2188758248682006
2011-06-08,0.08695652173913043,0.5,0.6326530612244898,0.5758,0.89,0.10532502644880687,0.006147540983606557,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-4.255612709818223
2011-06-08,0.13043478260869565,0.5,0.6326530612244898,0.5758,0.89,0.10532502644880687,0.0020491803278688526,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-5.150397236471415
2011-06-08,0.17391304347826086,0.5,0.6122448979591837,0.5758,0.83,0.0,0.005122950819672131,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-3.770459441106359
2011-06-08,0.21739130434782608,0.5,0.6122448979591837,0.5606,0.88,0.0,0.020491803278688523,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-2.0281482472922856
2011-06-08,0.2608695652173913,0.5,0.6326530612244898,0.5758,0.89,0.15786998942047725,0.11782786885245902,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2562957586311101
2011-06-08,0.30434782608695654,0.5,0.653061224489796,0.6212,0.74,0.12284001410603032,0.36065573770491804,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.174751721484161
2011-06-08,0.34782608695652173,0.5,0.7551020408163265,0.7121,0.58,0.19301751498765723,0.4918032786885246,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0827436505436205
2011-06-08,0.391304347826087,0.5,0.7551020408163265,0.7121,0.58,0.19301751498765723,0.20594262295081966,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.5115454388310208
2011-06-08,0.43478260869565216,0.5,0.8163265306122448,0.7424,0.43,0.2631950158692841,0.09118852459016394,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.795489189172195
2011-06-08,0.4782608695652174,0.5,0.836734693877551,0.7576,0.41,0.22804749030210417,0.1362704918032787,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.2809112157876537
2011-06-08,0.5217391304347826,0.5,0.8775510204081632,0.8182,0.42,0.15786998942047725,0.15163934426229508,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0014800002101243
2011-06-08,0.5652173913043478,0.5,0.8979591836734694,0.8485,0.42,0.0,0.13831967213114754,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16034265007517923
2011-06-08,0.6086956521739131,0.5,0.9183673469387755,0.8788,0.4,0.298224991183731,0.15778688524590165,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.8266785731844679
2011-06-08,0.6521739130434783,0.5,0.9183673469387755,0.8788,0.4,0.19301751498765723,0.13012295081967212,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.3295990174433454
2011-06-08,0.6956521739130435,0.5,0.9183673469387755,0.8788,0.4,0.2631950158692841,0.23770491803278687,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.14343246360723416
2011-06-08,0.7391304347826086,0.5,0.9183673469387755,0.8485,0.35,0.2631950158692841,0.5174180327868853,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.7359220595432197
2011-06-08,0.782608695652174,0.5,0.8979591836734694,0.8182,0.37,0.2631950158692841,0.4692622950819672,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.2365200558924312
2011-06-08,0.8260869565217391,0.5,0.8163265306122448,0.803,0.59,0.15786998942047725,0.39241803278688525,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9508227154165309
2011-06-08,0.8695652173913043,0.5,0.7959183673469388,0.7879,0.63,0.15786998942047725,0.2858606557377049,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7259370033829362
2011-06-08,0.9130434782608695,0.5,0.7959183673469388,0.803,0.66,0.15786998942047725,0.20594262295081966,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.26635230564544643
2011-06-08,0.9565217391304348,0.5,0.7551020408163265,0.7424,0.75,0.19301751498765723,0.17930327868852458,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3205988874649228
2011-06-08,1.0,0.5,0.7551020408163265,0.7424,0.75,0.22804749030210417,0.11782786885245902,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.7018052433030597
2011-06-09,0.0,0.6666666666666666,0.7346938775510204,0.7121,0.79,0.15786998942047725,0.0471311475409836,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-2.3959170327862647
2011-06-09,0.043478260869565216,0.6666666666666666,0.7346938775510204,0.7121,0.79,0.12284001410603032,0.015368852459016393,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-3.418818983011975
2011-06-09,0.08695652173913043,0.6666666666666666,0.7142857142857143,0.7121,0.84,0.19301751498765723,0.005122950819672131,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-4.338597076746546
2011-06-09,0.13043478260869565,0.6666666666666666,0.7142857142857143,0.7121,0.84,0.12284001410603032,0.0010245901639344263,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-5.631211781821365
2011-06-09,0.17391304347826086,0.6666666666666666,0.7142857142857143,0.697,0.79,0.10532502644880687,0.005122950819672131,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-3.6938669956249757
2011-06-09,0.21739130434782608,0.6666666666666666,0.6938775510204082,0.6667,0.84,0.0,0.0194672131147541,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-2.2203469947570733
2011-06-09,0.2608695652173913,0.6666666666666666,0.7142857142857143,0.7121,0.84,0.10532502644880687,0.11987704918032786,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.017241806434506124
2011-06-09,0.30434782608695654,0.6666666666666666,0.7142857142857143,0.697,0.79,0.15786998942047725,0.3206967213114754,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.917561794051058
2011-06-09,0.34782608695652173,0.6666666666666666,0.7551020408163265,0.7273,0.7,0.12284001410603032,0.4415983606557377,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.358057889001538
2011-06-09,0.391304347826087,0.6666666666666666,0.836734693877551,0.7879,0.49,0.0,0.1711065573770492,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.508555899982655
2011-06-09,0.43478260869565216,0.6666666666666666,0.8571428571428571,0.8182,0.5,0.333372516750911,0.09528688524590163,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.532599493153255
2011-06-09,0.4782608695652174,0.6666666666666666,0.8979591836734694,0.8485,0.42,0.2631950158692841,0.11987704918032786,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.1527360223636562
2011-06-09,0.5217391304347826,0.6666666666666666,0.9183673469387755,0.8485,0.35,0.22804749030210417,0.14241803278688525,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.990034953964251
2011-06-09,0.5652173913043478,0.6666666666666666,0.8979591836734694,0.8182,0.37,0.10532502644880687,0.13831967213114754,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1431008436406731
2011-06-09,0.6086956521739131,0.6666666666666666,0.9183673469387755,0.8788,0.4,0.22804749030210417,0.11987704918032786,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.9840292557423969
2011-06-09,0.6521739130434783,0.6666666666666666,0.9387755102040816,0.8333,0.31,0.19301751498765723,0.10553278688524591,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.431379101874112
2011-06-09,0.6956521739130435,0.6666666666666666,0.9183673469387755,0.8333,0.33,0.15786998942047725,0.2038934426229508,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17531101230773705
2011-06-09,0.7391304347826086,0.6666666666666666,0.8979591836734694,0.8182,0.37,0.298224991183731,0.4180327868852459,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.478667681250906
2011-06-09,0.782608695652174,0.6666666666666666,0.8775510204081632,0.803,0.39,0.333372516750911,0.4764344262295082,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.3798634707896
2011-06-09,0.8260869565217391,0.6666666666666666,0.836734693877551,0.7424,0.39,0.38603502997531447,0.33299180327868855,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8493512491990458
2011-06-09,0.8695652173913043,0.6666666666666666,0.7959183673469388,0.7273,0.43,0.22804749030210417,0.25922131147540983,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6281147102890907
2011-06-09,0.9130434782608695,0.6666666666666666,0.7551020408163265,0.697,0.52,0.0,0.17418032786885246,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.37362450225250554
2011-06-09,0.9565217391304348,0.6666666666666666,0.7346938775510204,0.6818,0.58,0.19301751498765723,0.1557377049180328,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3891515326166406
2011-06-09,1.0,0.6666666666666666,0.7346938775510204,0.697,0.57,0.19301751498765723,0.09836065573770492,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.7289566332566562
2011-06-10,0.0,0.8333333333333334,0.6938775510204082,0.6515,0.65,0.2631950158692841,0.06967213114754098,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.7917594692280554
2011-06-10,0.043478260869565216,0.8333333333333334,0.6938775510204082,0.6515,0.65,0.2631950158692841,0.022540983606557378,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-3.0509949522290403
2011-06-10,0.08695652173913043,0.8333333333333334,0.6734693877551021,0.6364,0.69,0.19301751498765723,0.012295081967213115,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-3.2989185325417374
2011-06-10,0.13043478260869565,0.8333333333333334,0.6734693877551021,0.6364,0.69,0.19301751498765723,0.005122950819672131,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-3.92395157629342
2011-06-10,0.17391304347826086,0.8333333333333334,0.653061224489796,0.6061,0.78,0.19301751498765723,0.0030737704918032786,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-4.037186148382152
2011-06-10,0.21739130434782608,0.8333333333333334,0.653061224489796,0.6061,0.78,0.19301751498765723,0.027663934426229508,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.7280436548419473
2011-06-10,0.2608695652173913,0.8333333333333334,0.653061224489796,0.6061,0.78,0.10532502644880687,0.10553278688524591,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.07038079676179976
2011-06-10,0.30434782608695654,0.8333333333333334,0.7142857142857143,0.6818,0.66,0.12284001410603032,0.2725409836065574,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.3639886036055926
2011-06-10,0.34782608695652173,0.8333333333333334,0.7346938775510204,0.6818,0.58,0.15786998942047725,0.46209016393442626,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0204248861443626
2011-06-10,0.391304347826087,0.8333333333333334,0.7551020408163265,0.697,0.55,0.0,0.21721311475409835,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.871679624884012
2011-06-10,0.43478260869565216,0.8333333333333334,0.7755102040816326,0.7121,0.52,0.0,0.11270491803278689,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.091042453358316
2011-06-10,0.4782608695652174,0.8333333333333334,0.8163265306122448,0.7576,0.46,0.0,0.1557377049180328,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.925268232178167
2011-06-10,0.5217391304347826,0.8333333333333334,0.836734693877551,0.7576,0.44,0.15786998942047725,0.21106557377049182,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.032039302785252
2011-06-10,0.5652173913043478,0.8333333333333334,0.836734693877551,0.7576,0.44,0.12284001410603032,0.19262295081967212,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6017129746003134
2011-06-10,0.6086956521739131,0.8333333333333334,0.8571428571428571,0.7727,0.39,0.0,0.1680327868852459,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.4836298809575008
2011-06-10,0.6521739130434783,0.8333333333333334,0.836734693877551,0.7576,0.44,0.12284001410603032,0.21618852459016394,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.759609206026612
2011-06-10,0.6956521739130435,0.8333333333333334,0.8163265306122448,0.7879,0.56,0.35088750440813443,0.29098360655737704,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2923879634891937
2011-06-10,0.7391304347826086,0.8333333333333334,0.8163265306122448,0.7727,0.52,0.2631950158692841,0.5286885245901639,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.5456263996891466
2011-06-10,0.782608695652174,0.8333333333333334,0.7959183673469388,0.7727,0.59,0.2631950158692841,0.4733606557377049,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.1116843702354624
2011-06-10,0.8260869565217391,0.8333333333333334,0.7755102040816326,0.7424,0.59,0.22804749030210417,0.3125,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3924356078178304
2011-06-10,0.8695652173913043,0.8333333333333334,0.7551020408163265,0.7121,0.62,0.12284001410603032,0.2551229508196721,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2810109336347584
2011-06-10,0.9130434782608695,0.8333333333333334,0.7551020408163265,0.7273,0.66,0.15786998942047725,0.2223360655737705,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2800309257162612
2011-06-10,0.9565217391304348,0.8333333333333334,0.7142857142857143,0.697,0.74,0.298224991183731,0.1885245901639344,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.13692237586708078
2011-06-10,1.0,0.8333333333333334,0.7142857142857143,0.697,0.74,0.19301751498765723,0.14856557377049182,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.6722404957406316
2011-06-11,0.0,1.0,0.6938775510204082,0.6667,0.79,0.15786998942047725,0.11885245901639344,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.4925165743751982
2011-06-11,0.043478260869565216,1.0,0.6938775510204082,0.6667,0.79,0.10532502644880687,0.0778688524590164,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.8048315507954078
2011-06-11,0.08695652173913043,1.0,0.6938775510204082,0.6667,0.79,0.12284001410603032,0.060450819672131145,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.6427743327016924
2011-06-11,0.13043478260869565,1.0,0.6734693877551021,0.6364,0.83,0.10532502644880687,0.027663934426229508,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-2.2216160304603783
2011-06-11,0.17391304347826086,1.0,0.6734693877551021,0.6364,0.79,0.10532502644880687,0.012295081967213115,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-2.894990703752459
2011-06-11,0.21739130434782608,1.0,0.6734693877551021,0.6364,0.74,0.15786998942047725,0.015368852459016393,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-2.5068855565067754
2011-06-11,0.2608695652173913,1.0,0.6938775510204082,0.6515,0.61,0.15786998942047725,0.039959016393442626,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.3131720962909281
2011-06-11,0.30434782608695654,1.0,0.7142857142857143,0.6667,0.58,0.22804749030210417,0.06864754098360656,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.5488975717153983
2011-06-11,0.34782608695652173,1.0,0.7346938775510204,0.6818,0.58,0.22804749030210417,0.14549180327868852,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6250937173149296
2011-06-11,0.391304347826087,1.0,0.7346938775510204,0.6818,0.62,0.15786998942047725,0.2346311475409836,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.3561845596485205
2011-06-11,0.43478260869565216,1.0,0.7346938775510204,0.6818,0.58,0.19301751498765723,0.2694672131147541,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.2763171661734356
2011-06-11,0.4782608695652174,1.0,0.7551020408163265,0.7121,0.62,0.15786998942047725,0.3319672131147541,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.295836866004329
2011-06-11,0.5217391304347826,1.0,0.7959183673469388,0.7576,0.55,0.2631950158692841,0.35450819672131145,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.138388573955514
2011-06-11,0.5652173913043478,1.0,0.7959183673469388,0.7576,0.55,0.22804749030210417,0.39549180327868855,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.2922757233351847
2011-06-11,0.6086956521739131,1.0,0.8163265306122448,0.7727,0.49,0.12284001410603032,0.38831967213114754,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.7328435856914601
2011-06-11,0.6521739130434783,1.0,0.8163265306122448,0.7727,0.49,0.12284001410603032,0.382172131147541,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.965751362042555
2011-06-11,0.6956521739130435,1.0,0.7959183673469388,0.7273,0.46,0.22804749030210417,0.4026639344262295,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5400876083150215
2011-06-11,0.7391304347826086,1.0,0.7346938775510204,0.6818,0.58,0.19301751498765723,0.3442622950819672,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.24495712778543965
2011-06-11,0.782608695652174,1.0,0.7142857142857143,0.6818,0.62,0.15786998942047725,0.29200819672131145,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.1282543355236787
2011-06-11,0.8260869565217391,1.0,0.6938775510204082,0.6515,0.65,0.22804749030210417,0.2694672131147541,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.27428474287995974
2011-06-11,0.8695652173913043,1.0,0.6734693877551021,0.6364,0.74,0.298224991183731,0.2807377049180328,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.34270926307676064
2011-06-11,0.9130434782608695,1.0,0.653061224489796,0.6212,0.74,0.2631950158692841,0.22438524590163936,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.5484644752659255
2011-06-11,0.9565217391304348,1.0,0.653061224489796,0.6061,0.78,0.2631950158692841,0.19364754098360656,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.6798314045841732
2011-06-11,1.0,1.0,0.653061224489796,0.6212,0.74,0.12284001410603032,0.13319672131147542,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1062751614136785
2011-06-12,0.0,0.0,0.653061224489796,0.6061,0.78,0.2631950158692841,0.12090163934426229,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0464265354975395
2011-06-12,0.043478260869565216,0.0,0.6326530612244898,0.5758,0.83,0.12284001410603032,0.0942622950819672,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.13070060321961
2011-06-12,0.08695652173913043,0.0,0.6326530612244898,0.5758,0.89,0.298224991183731,0.06659836065573771,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.3977667622821273
2011-06-12,0.13043478260869565,0.0,0.6326530612244898,0.5758,0.89,0.333372516750911,0.027663934426229508,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-2.3172912403837413
2011-06-12,0.17391304347826086,0.0,0.6122448979591837,0.5606,0.88,0.19301751498765723,0.01331967213114754,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-2.824122372354964
2011-06-12,0.21739130434782608,0.0,0.6122448979591837,0.5606,0.88,0.2631950158692841,0.009221311475409836,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-3.0445224377234226
2011-06-12,0.2608695652173913,0.0,0.6122448979591837,0.5606,0.88,0.12284001410603032,0.01331967213114754,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-2.302585092994046
2011-06-12,0.30434782608695654,0.0,0.6326530612244898,0.5909,0.78,0.12284001410603032,0.03381147540983607,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.2741770629991844
2011-06-12,0.34782608695652173,0.0,0.6938775510204082,0.6667,0.74,0.0,0.0932377049180328,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.010929070532190277
2011-06-12,0.391304347826087,0.0,0.7142857142857143,0.6818,0.66,0.0,0.18545081967213115,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0241097613701886
2011-06-12,0.43478260869565216,0.0,0.7551020408163265,0.7121,0.58,0.10532502644880687,0.3176229508196721,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.440735431474863
2011-06-12,0.4782608695652174,0.0,0.7755102040816326,0.7273,0.55,0.12284001410603032,0.375,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.3376839759398296
2011-06-12,0.5217391304347826,0.0,0.8163265306122448,0.7576,0.46,0.0,0.4293032786885246,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.8406463425859183
2011-06-12,0.5652173913043478,0.0,0.7755102040816326,0.7424,0.59,0.333372516750911,0.38114754098360654,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.35394449681161
2011-06-12,0.6086956521739131,0.0,0.8163265306122448,0.7879,0.56,0.298224991183731,0.32172131147540983,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.2528854244417733
2011-06-12,0.6521739130434783,0.0,0.7959183673469388,0.7727,0.59,0.35088750440813443,0.367827868852459,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.3724628819714286
2011-06-12,0.6956521739130435,0.0,0.6734693877551021,0.6364,0.83,0.333372516750911,0.35758196721311475,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6565748909366014
2011-06-12,0.7391304347826086,0.0,0.6734693877551021,0.6364,0.83,0.333372516750911,0.257172131147541,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.21111935834740803
2011-06-12,0.782608695652174,0.0,0.6938775510204082,0.6667,0.74,0.19301751498765723,0.2612704918032787,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.3613697882429401
